cf-ca-nb   86.028     117.56
cg-ca-cp   67.320     121.53
c -ca-ha   46.900     115.90
cl-ca-cl   80.510     118.72
cl-ca-cp   71.726     120.39
cl-ca-nb   92.329     116.18
c -ca-nb   85.429     117.78
c -ca-nc   80.781     130.80
c -ca-nd   80.781     130.80
cp-ca-f    88.831     119.42
cp-ca-h4   48.404     120.09
cp-ca-ha   48.475     119.86
cp-ca-na   90.665     108.79
cp-ca-nb   86.369     123.58
cp-ca-nh   85.714     121.56
cp-ca-oh   86.623     120.85
cp-ca-ss   65.950     111.17
cp-ca-sy   65.646     111.18
cq-ca-ha   48.475     119.86
cq-ca-sy   65.646     111.18
f -ca-f    116.25     117.50
f -ca-nb   116.43     114.67
h4-ca-n    61.444     116.02
h4-ca-na   62.367     116.32
h4-ca-nb   64.066     116.03
h4-ca-nc   62.978     118.36
h4-ca-nd   62.978     118.36
h4-ca-os   64.330     111.15
h4-ca-ss   42.528     116.19
h5-ca-nb   64.141     115.82
h5-ca-nc   62.019     122.11
h5-ca-nd   62.019     122.11
ha-ca-n2   65.427     116.00
ha-ca-p2   51.256     122.56
i -ca-i    67.026     119.28
n1-ca-n1   114.39     117.03
n2-ca-n2   115.74     120.00
n2-ca-na   112.23     119.60
n4-ca-n4   102.98     116.82
na-ca-na   115.06     107.62
na-ca-nb   107.57     127.09
na-ca-nh   109.50     118.66
nb-ca-nb   109.36     127.26
nb-ca-nc   109.17     126.50
nb-ca-nd   109.17     126.50
nb-ca-nh   112.06     116.94
nb-ca-oh   112.67     117.68
nb-ca-os   111.45     119.72
nb-ca-sh   80.990     117.61
nb-ca-ss   80.595     118.80
nc-ca-nc   107.71     128.74
nc-ca-nh   110.67     118.86
nd-ca-nd   107.71     128.74
nd-ca-nh   110.67     118.86
nh-ca-nh   108.37     120.98
n -ca-nc   107.31     123.86
n -ca-nd   107.31     123.86
n -ca-nh   109.54     116.16
no-ca-no   103.91     117.14
oh-ca-oh   110.58     120.00
o -ca-o    118.70     126.82
os-ca-os   113.10     113.73
p2-ca-p2   100.10     121.20
p3-ca-p3   100.78     121.46
p5-ca-p5   103.11     120.00
s4-ca-s4   66.946     105.81
s6-ca-s6   67.745     105.81
sh-ca-sh   63.051     120.24
s -ca-s    63.293     125.14
ss-ca-ss   64.440     115.15
br-c -br   67.692     113.10
br-c -c3   64.598     110.74
br-c -o    78.490     121.46
c1-c -c1   67.194     115.32
c1-c -o    87.628     122.34
c2-c -c2   69.337     116.78
c2-c -ha   49.151     115.95
c2-c -o    91.182     119.12
c2-c -s    66.780     119.16
c3-c -c3   64.041     116.50
c3-c -ca   64.216     118.40
c3-c -cc   64.984     117.29
c3-c -cd   64.984     117.29
c3-c -ce   64.919     116.44
c3-c -cf   64.919     116.44
c3-c -cg   65.958     115.00
c3-c -ch   65.958     115.00
c3-c -cl   71.237     111.99
c3-c -f    88.418     110.70
c3-c -h4   46.112     114.64
c3-c -ha   46.047     115.22
c3-c -i    60.388     112.94
c3-c -n2   83.534     114.53
c3-c -n4   81.106     112.26
c3-c -n    84.266     115.18
c3-c -ne   84.941     112.61
c3-c -nf   84.941     112.61
c3-c -o    84.552     123.20
c3-c -oh   85.803     112.73
c3-c -os   86.419     110.72
c3-c -p3   77.773     116.42
c3-c -p5   76.995     118.90
c3-c -pe   77.418     114.85
c3-c -pf   77.418     114.85
c3-c -px   77.387     115.60
c3-c -py   77.698     118.16
c3-c -s4   61.352     114.79
c3-c -s6   61.371     114.72
c3-c -s    63.941     123.15
c3-c -sh   63.752     112.65
c3-c -ss   63.438     113.51
c3-c -sx   61.201     113.97
c3-c -sy   61.612     114.28
ca-c -ca   65.033     118.11
ca-c -cc   66.124     116.00
ca-c -cd   66.124     116.00
ca-c -ce   64.959     119.02
ca-c -cf   64.959     119.02
ca-c -h4   46.911     115.14
ca-c -ha   47.184     114.12
ca-c -n    85.392     115.25
ca-c -ne   85.290     114.71
ca-c -o    86.207     122.60
ca-c -oh   86.748     113.45
ca-c -os   86.963     112.44
ca-c -s    64.593     122.68
ca-c -sh   62.515     118.63
ca-c -ss   63.406     115.05
br-cc-c    65.156     116.28
br-cc-cc   63.389     124.05
br-cc-cd   63.686     124.23
br-cc-na   80.565     121.58
c2-cc-c3   65.262     126.11
c2-cc-ca   66.952     124.42
c2-cc-cc   68.308     122.19
c2-cc-cd   71.286     117.02
c2-cc-ha   49.231     122.72
c2-cc-n    86.150     124.91
c2-cc-os   87.991     121.42
c -c -c3   63.621     116.17
c3-cc-ca   63.318     126.52
c3-cc-cc   66.709     115.97
c3-cc-cd   66.802     119.45
c3-cc-cf   67.395     117.84
c3-cc-ha   45.517     121.52
c3-cc-n2   83.336     125.69
c3-cc-n    83.558     119.19
c3-cc-na   82.356     122.73
c3-cc-nc   83.215     120.95
c3-cc-nd   83.886     122.41
c3-cc-os   84.855     116.80
c3-cc-ss   62.656     121.53
c -c -c    64.391     111.68
c -c -ca   63.623     118.60
ca-cc-cc   69.336     111.04
ca-cc-cd   69.802     113.51
ca-cc-ce   64.258     127.01
ca-cc-h4   45.368     129.25
ca-cc-ha   46.300     124.04
ca-cc-n    85.642     117.67
ca-cc-nc   84.897     120.59
ca-cc-nd   85.294     123.24
ca-cc-nh   84.253     122.13
ca-cc-oh   86.577     117.55
ca-cc-os   87.229     114.75
ca-cc-ss   63.408     120.80
c -cc-c2   67.513     121.17
c -cc-c3   65.378     117.76
c -cc-c    65.240     121.07
c -c -cc   66.020     111.67
c -cc-ca   65.005     122.95
c -cc-cc   65.674     122.69
cc-c -cc   66.696     115.84
cc-cc-cc   70.129     110.70
cc-cc-cd   70.348     114.19
cc-cc-ce   64.853     127.06
cc-cc-cf   68.022     122.72
cc-cc-cg   65.805     125.91
c -cc-cd   67.187     121.35
cc-c -cd   67.592     112.79
c -cc-ce   65.406     121.57
cc-c -ce   66.433     115.57
cc-cc-f    88.377     119.19
c -cc-cg   67.046     117.88
cc-cc-h4   46.348     127.96
