X -p5-ss-X    3   11.400       180.000           2.000
X -py-ss-X    3   11.400       180.000           2.000
X -p5-s4-X    6   40.000       180.000           2.000   
X -py-sx-X    6    1.600         0.000           3.000
X -p5-s6-X    9   60.000       180.000           2.000   
X -py-sy-X    9    2.500         0.000           3.000
X -sh-sh-X    1    5.600         0.000           3.000
X -sh-ss-X    1    5.300         0.000           3.000
X -sh-s4-X    2    1.400         0.000           3.000
X -sh-sx-X    2    1.400         0.000           3.000
X -sh-s6-X    3   14.000       180.000           2.000
X -sh-sy-X    3   14.000       180.000           2.000
X -ss-ss-X    1    0.000         0.000           3.000
X -ss-s4-X    2    0.600         0.000           3.000
X -ss-sx-X    2    0.600         0.000           3.000
X -ss-s6-X    3    9.200       180.000           2.000
X -ss-sy-X    3    9.200       180.000           2.000
X -s4-s4-X    4   26.600       180.000           2.000   
X -sx-sx-X    4    2.500         0.000           3.000
X -s4-s6-X    6   40.000       180.000           2.000   
X -sx-sy-X    6   26.000       180.000           2.000
X -s6-s6-X    9   60.000       180.000           2.000   
X -sy-sy-X    9    1.400       180.000           2.000
X -cf-pe-X    2   13.300       180.000           2.00    
X -nd-os-X    1    4.800       180.000           2.00    
X -nd-ss-X    1    4.800       180.000           2.00    
X -nf-pe-X    1    5.400       180.000           2.00    
c2-ne-p5-o    1    0.000         0.0            -3.      
c2-ne-p5-o    1    2.300         0.0             1.      
c2-nf-p5-o    1    0.000         0.0            -3.      
c2-nf-p5-o    1    2.300         0.0             1.      
ce-ne-p5-o    1    0.000         0.0            -3.      
ce-ne-p5-o    1    2.300         0.0             1.      
ce-nf-p5-o    1    0.000         0.0            -3.      
ce-nf-p5-o    1    2.300         0.0             1.      
cf-ne-p5-o    1    0.000         0.0            -3.      
cf-ne-p5-o    1    2.300         0.0             1.      
cf-nf-p5-o    1    0.000         0.0            -3.      
cf-nf-p5-o    1    2.300         0.0             1.      
hn-n -c -o    1    2.500       180.0            -2.      
hn-n -c -o    1    2.000         0.0             1.      
c3-n3-p5-o    1    3.000       180.0            -2.      
c3-n3-p5-o    1    2.300         0.0             3.      
oh-p5-os-c3   1    0.250         0.0            -3.      
oh-p5-os-c3   1    1.200         0.0             2.      
h1-c3-c -o    1    0.800         0.0            -1.      
h1-c3-c -o    1    0.080       180.0             3.      
ho-oh-c -o    1    2.300       180.0            -2.      
ho-oh-c -o    1    1.900         0.0             1.      
c2-c2-c -o    1    2.175       180.0            -2.      
c2-c2-c -o    1    0.300         0.0             3.      
c3-c3-os-c    1    0.383         0.0            -3.      
c3-c3-os-c    1    0.800       180.0             1.      
c3-os-c3-na   1    0.383         0.0            -3.      
c3-os-c3-na   1    0.650         0.0             2.      
o -c -os-c3   1    2.700       180.0            -2.      
o -c -os-c3   1    1.400       180.0             1.      
os-c3-na-c2   1    0.000       000.0            -2.      
os-c3-na-c2   1    2.500         0.0             1.      
h1-c3-c3-os   1    0.000         0.0            -3.      
h1-c3-c3-os   1    0.250         0.0             1.      
h1-c3-c3-oh   1    0.000         0.0            -3.      
h1-c3-c3-oh   1    0.250         0.0             1.      
h1-c3-c3-f    1    0.000         0.0            -3.      
h1-c3-c3-f    1    0.190         0.0             1.      
h1-c3-c3-cl   1    0.000         0.0            -3.      
h1-c3-c3-cl   1    0.250         0.0             1.      
h1-c3-c3-br   1    0.000         0.0            -3.      
h1-c3-c3-br   1    0.550         0.0             1.      
hc-c3-c3-os   1    0.000         0.0            -3.      
hc-c3-c3-os   1    0.250         0.0             1.      
c3-n4-c3-ca   1    0.156         0.0            -3.      
c3-n4-c3-ca   1    0.700         0.0             2.      
oh-c3-c3-n4   1    0.144         0.0            -3.      
oh-c3-c3-n4   1    1.300         0.0             2.      
c3-c3-n4-c3   1    0.156         0.0             3.      
c3-c -os-p5   1    2.700       180.0            -2.      
c3-c -os-p5   1    2.000       180.0             1.      
c -os-p5-o    1    0.800         0.0            -2.      
c -os-p5-o    1    1.100         0.0            -1.      
c -os-p5-o    1    0.500       180.0             3.      
c3-c3-os-p5   1    0.383         0.0            -3.      
c3-c3-os-p5   1    3.950       180.0             1.      
c3-os-p5-o    1    0.800         0.0            -2.      
c3-os-p5-o    1    0.550         0.0             3.      
ca-ca-os-p5   1    1.750       180.0             2.      
ca-os-p5-o    1    0.800       180.0            -2.      
ca-os-p5-o    1    0.100         0.0             3.      
br-c3-c3-br   1    0.500         0.000          -3       
br-c3-c3-br   1    1.820         0.000           1       
c -n -c2-c2   1    1.570       180.000          -2       
c -n -c2-c2   1    1.530       180.000           1       
c3-ss-c2-c2   1    1.280       180.000          -2       
c3-ss-c2-c2   1    1.200       180.000           3       
c3-c2-c2-c3   1    5.290       180.000          -2       
c3-c2-c2-c3   1    0.400       180.000           1       
c3-c3-c3-c3   1    0.130         0.000          -3       
c3-c3-c3-c3   1    0.290       180.000          -2       
c3-c3-c3-c3   1    0.110         0.000           1       
n -c -c3-c3   1    0.000       180.000          -4       
n -c -c3-c3   1    0.710       180.000           2       
c3-os-c3-c3   1    0.240         0.000          -3       
c3-os-c3-c3   1    0.160         0.000           2       
ca-nh-n3-c3   1    1.120         0.000           2       
hs-sh-ss-c3   1    1.600         0.000          -3       
hs-sh-ss-c3   1    2.810         0.000           2       
ho-oh-nh-ca   1    1.430         0.000          -1       
ho-oh-nh-ca   1    0.500         0.000           2       
cl-c3-c3-cl   1    0.500         0.000          -3       
cl-c3-c3-cl   1    0.930         0.000           1       
c -n -c3-c3   1    0.100       180.000          -4       
c -n -c3-c3   1    0.170         0.000          -3       
c -n -c3-c3   1    1.020       180.000           1       
c2-p2-n -c    1    1.480       180.000          -2       
c2-p2-n -c    1    2.150       180.000           1       
f -c3-c3-f    1    1.000         0.000          -3       
f -c3-c3-f    1    0.640       180.000           1       
hc-c3-c2-c2   1    0.360       180.000          -3       
hc-c3-c2-c2   1    1.470         0.000           1       
hc-c3-c3-br   1    0.210         0.000          -3       
hc-c3-c3-br   1    0.080         0.000           1       
hc-c3-c3-c3   1    0.080         0.000           3       
hc-c3-c3-cl   1    0.220         0.000          -3       
hc-c3-c3-cl   1    0.250       180.000           1       
hc-c3-c3-f    1    0.220         0.000          -3       
hc-c3-c3-f    1    1.970       180.000           1       
hc-c3-c3-hc   1    0.120         0.000           3       
hc-c3-c3-oh   1    0.180         0.000          -3       
hc-c3-c3-oh   1    0.510         0.000           1       
n -c -c3-n    1    0.100       180.000          -1       
n -c -c3-n    1    2.120       180.000           2       
oh-c3-c3-os   1    1.010         0.000          -3      
oh-c3-c3-os   1    0.000         0.000          -2      
oh-c3-c3-os   1    0.020       180.000           1      
os-p5-os-c3   1    0.000         0.000          -3      
os-p5-os-c3   1    2.610         0.000           2      
c3-n -c -c3   1    0.260       180.000          -2      
c3-n -c -c3   1    0.500         0.000           1      
c3-os-c -c3   1    1.580       180.000          -1      
c3-os-c -c3   1    3.180       180.000          -2      
c3-os-c -c3   1    0.730         0.000           3      
hs-sh-c -c3   1    1.080       180.000          -2      
hs-sh-c -c3   1    1.920       180.000           1      
os-c3-os-c3   1    0.000       180.000          -3      
os-c3-os-c3   1    1.240         0.000          -2
os-c3-os-c3   1    0.970       180.000           1
c3-ss-ss-c3   1    3.150         0.000          -2       
c3-ss-ss-c3   1    0.890         0.000           3       
o -c -c3-hc   1    0.830         0.000          -1       
o -c -c3-hc   1    0.040       180.000           3
ho-oh-c3-c3   1    0.000         0.000           3       
oh-c3-c3-oh   1    0.900         0.000          -3       
oh-c3-c3-oh   1    1.130         0.000           2       
os-c3-c3-os   1    0.000         0.000          -3       
os-c3-c3-os   1    0.000       180.000          -2
os-c3-c3-os   1    0.170       180.000           1
c1-c1-c3-c1   1    0.000         0.000           2       
c2-c2-c3-c2   1    0.112         0.000           2       
c2-ce-ca-ca   1    0.505       180.000           2       
c2-ce-ce-c3   1    0.500       180.000           2       
c2-cf-cd-cc   1    0.500       180.000           2       
c2-n2-c3-n2   1    1.570       180.000          -2       
c2-n2-c3-n2   1    2.730       180.000           1       
c2-n2-na-cd   1    1.575       180.000           2       
c2-n2-n -c    1    2.790       180.000           1       
c2-n2-nh-c2   1    1.200         0.000           2       
c2-ne-ca-ca   1    0.495         0.000           3       
c2-ne-ce-c2   1    0.170       180.000           2       
c2-ne-ce-c3   1    0.820         0.000           2       
c2-nh-c2-c2   1    0.980       180.000           2       
c2-nh-c2-c3   1    3.140       180.000           2       
c2-nh-c3-h1   1    0.400         0.000           3       
c2-nh-ca-ca   1    0.550       180.000           2       
c2-nh-nh-c2   1    2.930         0.000           3       
c2-p2-c3-p2   1    2.070       180.000           1       
c2-p2-n4-hn   1    0.000       180.000           3       
c2-p2-na-cc   1    1.830       180.000           2       
c2-p2-nh-c2   1    1.330       180.000           2       
c2-p2-nh-c3   1    2.400       180.000           2       
c2-p2-nh-ca   1    1.880       180.000           1       
c2-pe-ca-ca   1    1.065       180.000           2       
c2-pe-ce-c2   1    0.825       180.000           2       
c2-pe-ce-c3   1    3.640       180.000           1       
c2-pe-ne-c2   1    0.290         0.000           1       
c2-pe-pe-c2   1    0.680       180.000           2       
c3-c2-nh-ca   1    1.160       180.000          -2       
c3-c2-nh-ca   1    1.880         0.000           1       
c3-c3-c3-hc   1    0.080         0.000           3       
c3-c3-cc-ca   1    0.082         0.000           3       
c3-c3-n -c    1    0.650       180.000          -4       
c3-c3-n -c    1    0.030       180.000          -3       
c3-c3-n -c    1    2.260         0.000           1       
c3-c -c3-c3   1    0.332       180.000           2       
c3-c -ce-c3   1    4.110         0.000           2       
c3-ce-ce-c3   1    0.500       180.000           2       
c3-n2-c2-c3   1   10.370       180.000           2       
c3-n3-n3-c3   1    2.310         0.000           2       
c3-n3-nh-c2   1    1.355         0.000           2       
c3-n4-ca-ca   1    1.495         0.000           2       
c3-n4-n4-c3   1    0.244         0.000           3       
c3-nh-c2-c2   1    0.950       180.000          -2       
c3-nh-c2-c2   1    1.120       180.000           3       
c3-nh-c2-c3   1    2.495       180.000           2       
c3-os-c2-c2   1    2.520       180.000          -2       
c3-os-c2-c2   1    2.000       180.000           1       
c3-os-c2-c3   1    4.790       180.000           2       
c3-os-c3-h1   1    0.337         0.000           3       
c3-os-ca-ca   1    1.610       180.000           2       
c3-os-n2-c2   1    2.200       180.000          -2       
c3-os-n2-c2   1    0.900       180.000           3       
c3-os-n3-c3   1    0.840         0.000           2       
c3-os-n4-c3   1    0.620       180.000           3       
c3-os-na-cc   1    0.190         0.000           2       
c3-os-n -c    1    0.420         0.000           2       
c3-os-nh-c2   1    1.150         0.000           1       
c3-os-nh-ca   1    0.500         0.000           1       
c3-os-no-o    1    2.515       180.000           2       
c3-os-oh-ho   1    1.010         0.000           2       
c3-os-os-c3   1    0.380         0.000           1       
c3-os-p2-c2   1    2.940       180.000          -2       
c3-os-p2-c2   1    1.850       180.000           1       
c3-p3-c2-c2   1    0.297         0.000           2       
c3-p3-c2-c3   1    0.950       180.000           2       
c3-p3-ca-ca   1    0.177       180.000           2       
c3-p3-n2-c2   1    5.000       180.000           2       
c3-p3-n3-c3   1    2.850         0.000           2       
c3-p3-n4-c3   1    0.067         0.000           3       
c3-p3-na-cc   1    1.025         0.000           2       
c3-p3-n -c    1    1.830         0.000           2       
c3-p3-nh-c2   1    1.850         0.000           2       
c3-p3-no-o    1    1.400       180.000           2       
c3-p3-oh-ho   1    0.240       180.000           3       
c3-p3-p2-c2   1    0.200         0.000           1       
c3-p3-p3-c3   1    0.375         0.000           3       
c3-p4-n3-c3   1    1.778       180.000           2       
c3-p4-n4-hn   1    0.005         0.000           3       
c3-p4-na-cc   1    1.000         0.000          -3       
c3-p4-na-cc   1    0.640       180.000           2       
c3-p4-nh-c2   1    0.900         0.000           1       
c3-p4-nh-ca   1    0.000       180.000          -3       
c3-p4-nh-ca   1    0.840       180.000           2       
c3-p4-os-c3   1    0.600       180.000           2       
c3-p4-p3-c3   1    1.400         0.000           1       
c3-px-ca-ca   1    0.432       180.000           2       
c3-px-c -c3   1    0.000         0.000          -2       
c3-px-c -c3   1    0.580       180.000           1       
c3-px-ce-c2   1    1.130         0.000           2       
c3-px-ce-c3   1    0.810       180.000           2       
c3-px-ne-c2   1    0.610         0.000          -3       
c3-px-ne-c2   1    1.440         0.000           1       
c3-px-pe-c2   1    1.565         0.000           2       
c3-s4-c3-h1   1    0.117         0.000           3       
c3-s4-n3-c3   1    3.100         0.000           2       
c3-s4-n4-c3   1    0.200         0.000           3       
c3-s4-na-cc   1    0.550         0.000           2       
c3-s4-nh-c2   1    0.235       180.000          -2       
c3-s4-nh-c2   1    0.500         0.000          -3       
c3-s4-nh-c2   1    1.302         0.000           1       
c3-s4-no-o    1    1.130       180.000           2       
c3-s4-oh-ho   1    0.000       180.000           1       
c3-s4-os-c3   1    1.310       180.000           1       
c3-s4-p3-c3   1    2.220         0.000           2       
c3-s4-sh-hs   1    0.000         0.000          -3       
c3-s4-sh-hs   1    0.560       180.000           2       
c3-s4-ss-c3   1    0.050         0.000           3       
c3-s6-c3-h1   1    0.089         0.000           3       
c3-s6-n3-c3   1    3.610         0.000           2       
c3-s6-n4-c3   1    1.470         0.000           1       
c3-s6-na-cc   1    3.938       180.000           2       
c3-s6-n -c    1    0.768       180.000           2       
c3-s6-nh-c2   1    0.667         0.000           2       
c3-s6-no-o    1    0.348         0.000           2       
c3-s6-oh-ho   1   11.690       180.000           1       
c3-s6-os-c3   1    0.533       180.000           2       
c3-s6-p3-c3   1    0.183         0.000           3       
c3-s6-sh-hs   1    4.317       180.000           2       
c3-s6-ss-c3   1    2.400       180.000           2       
c3-ss-c2-c3   1    2.025       180.000           2       
c3-ss-c3-c3   1    0.167         0.000           3       
c3-ss-c3-h1   1    0.220         0.000           3       
c3-ss-ca-ca   1    0.750       180.000           2       
c3-ss-n2-c2   1    1.350       180.000          -2       
c3-ss-n2-c2   1    1.380       180.000           1       
c3-ss-n3-c3   1    2.680         0.000           2       
c3-ss-n4-c3   1    0.390         0.000           3       
c3-ss-n -c    1    0.500         0.000           2       
c3-ss-nh-c2   1    1.100         0.000           2       
c3-ss-no-o    1    2.295       180.000           2       
c3-ss-oh-ho   1    2.130         0.000           2       
c3-ss-os-c3   1    1.740         0.000           2       
c3-ss-p2-c2   1    2.970       180.000           2       
c3-ss-p3-c3   1    3.750         0.000           2       
c3-ss-p4-c3   1    0.570       180.000           2       
c3-sx-ca-ca   1    0.640         0.000           2       
c3-sx-ce-c2   1    1.460         0.000          -2       
c3-sx-ce-c2   1    1.500       180.000           3       
c3-sx-ce-c3   1    1.500         0.000          -3       
c3-sx-ce-c3   1    4.160         0.000          -2       
c3-sx-ce-c3   1    3.100       180.000           1       
c3-sx-ne-c2   1    1.000       180.000          -3       
c3-sx-ne-c2   1    1.900       180.000           1       
c3-sx-pe-c2   1    4.190         0.000           2       
c3-sx-px-c3   1    2.670         0.000           1       
c3-sx-sx-c3   1    2.920         0.000           1       
c3-sx-sy-c3   1    4.940       180.000           2       
c3-sy-ca-ca   1    1.220       180.000           2       
c3-sy-ce-c2   1    0.935       180.000           2       
c3-sy-ce-c3   1    0.640         0.000          -3       
c3-sy-ce-c3   1    0.333       180.000          -2       
c3-sy-ce-c3   1    1.040       180.000           1       
c3-sy-ne-c2   1    0.340       180.000          -3       
c3-sy-ne-c2   1    7.467       180.000           1       
c3-sy-pe-c2   1    0.237       180.000           3       
c3-sy-px-c3   1    0.062         0.000           3       
c3-sy-sy-c3   1    0.378         0.000           2       
ca-c3-c3-c    1    0.100         0.000           3       
ca-c3-c3-n    1    0.210         0.000           3       
ca-ca-c3-ca   1    0.000       180.000           2       
ca-ca-ce-c2   1    0.618       180.000           2       
ca-ca-ce-c3   1    0.540       180.000           2       
ca-ca-os-c    1    0.650       180.000           2       
ca-cf-ce-ca   1    8.510       180.000           2       
ca-c -os-c3   1    2.685       180.000           2       
ca-cp-cp-ca   1    0.795       180.000           2       
ca-nh-c2-c2   1    1.920       180.000           1       
ca-nh-n2-c2   1    1.370       180.000          -3       
ca-nh-n2-c2   1    2.000         0.000          -2       
ca-nh-n2-c2   1    0.000       180.000           1       
ca-nh-n4-c3   1    0.100         0.000           3       
ca-nh-na-cd   1    0.700         0.000           2       
ca-nh-n -c    1    0.605         0.000           2       
ca-nh-nh-c2   1    1.490         0.000           3       
ca-nh-nh-ca   1    4.590         0.000           1       
ca-nh-no-o    1    0.620       180.000           2       
ca-nh-p3-c3   1    1.940       180.000          -2       
ca-nh-p3-c3   1    0.540         0.000           3       
ca-nh-p5-os   1    0.467         0.000           2       
ca-nh-s4-c3   1    1.245         0.000          -2       
ca-nh-s4-c3   1    0.225         0.000           3       
ca-nh-s6-c3   1    1.930         0.000           3       
ca-nh-ss-c3   1    1.290       180.000          -2       
ca-nh-ss-c3   1    1.190       180.000           1       
ca-nh-sy-ca   1    0.100       180.000          -2       
ca-nh-sy-ca   1    0.990         0.000           3       
ca-os-c -o    1    1.275       180.000           2       
c -c3-c3-n    1    0.210         0.000           3       
c -c3-n -c    1    0.390       180.000          -2       
c -c3-n -c    1    0.640         0.000           1       
cc-na-c2-c2   1    0.728       180.000           2       
cc-na-c2-c3   1    1.125       180.000           2       
cc-na-ca-ca   1    0.603       180.000           2       
cc-na-na-cd   1    0.400         0.000           2       
cc-na-nh-c2   1    0.700         0.000           2       
cc-n -c -c3   1    0.500       180.000           2       
cd-cc-c3-c3   1    0.157       180.000           3       
cd-na-c3-na   1    0.023         0.000           2       
c -n -c2-c3   1    1.510       180.000           1       
c -n -c3-n    1    2.080         0.000           2       
c -n -ca-ca   1    0.950       180.000           2       
c -n -n -c    1    3.000       180.000          -2       
c -n -n -c    1    2.490         0.000           1       
c -n -nh-c2   1    0.600         0.000           2       
c -os-c -c3   1    1.980       180.000           1       
cz-nh-c3-c3   1    0.248       180.000           2       
h1-c3-n2-c2   1    0.165       180.000           3       
h1-c3-n3-c3   1    0.225         0.000           3       
h1-c3-na-cc   1    0.000       180.000           2       
h1-c3-n -c    1    0.000       180.000           2       
h1-c3-nh-ca   1    0.332         0.000           2       
h1-c3-no-o    1    0.000       180.000           2       
h1-c3-os-p5   1    0.217         0.000           3       
hc-c3-c2-c3   1    0.310         0.000           2       
hc-c3-c3-i    1    0.210         0.000           3       
hc-c3-c3-n3   1    0.100         0.000           3       
hc-c3-ca-ca   1    0.000       180.000           2       
hc-c3-p2-c2   1    0.933       180.000           2       
hc-c3-p3-c3   1    0.145         0.000           3       
hc-c3-p4-c3   1    0.050         0.000           3       
hn-n3-c3-c3   1    0.217         0.000           3       
hn-n4-c2-c2   1    0.082       180.000           3       
hn-n4-c2-c3   1    0.087         0.000           3       
hn-n4-c3-hx   1    0.109         0.000           3       
hn-n4-n2-c2   1    8.663       180.000           2       
hn-n4-n3-c3   1    0.188         0.000           3       
hn-n4-na-cd   1    0.150         0.000           3       
hn-n4-n -c    1    1.445         0.000           2       
hn-n4-nh-c2   1    0.213         0.000           3       
hn-nh-na-cd   1    0.802         0.000           2       
ho-oh-c2-c2   1    1.120       180.000           2       
ho-oh-c2-c3   1    1.510       180.000           1       
ho-oh-c3-h1   1    0.113         0.000           3       
ho-oh-ca-ca   1    0.835       180.000           2       
ho-oh-n2-c2   1    2.370       180.000           2       
ho-oh-n3-c3   1    1.230         0.000           2       
ho-oh-n4-c3   1    0.340         0.000           3       
ho-oh-na-cc   1    0.440         0.000           2       
ho-oh-nh-c2   1    0.850         0.000           2       
ho-oh-no-o    1    1.360       180.000           2       
ho-oh-oh-ho   1    1.210         0.000           2       
ho-oh-p2-c2   1    1.410       180.000           2       
ho-oh-p4-c3   1    0.830       180.000           1       
ho-oh-p5-o    1    0.367         0.000           3       
hs-sh-c2-c2   1    0.640       180.000           2       
hs-sh-c2-c3   1    1.460       180.000           1       
hs-sh-c3-h1   1    0.143         0.000           3       
hs-sh-ca-ca   1    0.105       180.000           2       
hs-sh-n2-c2   1    1.910       180.000           2       
hs-sh-n3-c3   1    3.340         0.000           2       
hs-sh-n4-c3   1    0.500         0.000           3       
hs-sh-na-cc   1    1.255         0.000           2       
hs-sh-nh-c2   1    0.795         0.000           2       
hs-sh-no-o    1    1.300       180.000           2       
hs-sh-oh-ho   1    2.010         0.000           2       
hs-sh-os-c3   1    1.850         0.000           2       
hs-sh-p2-c2   1    0.890       180.000           2       
hs-sh-p3-c3   1    3.600         0.000           2       
hs-sh-p4-c3   1    0.585       180.000           1       
hs-sh-p5-os   1    2.890         0.000          -2       
hs-sh-p5-os   1    1.290         0.000           1       
hs-sh-sh-hs   1    2.640         0.000           2       
n2-c2-c3-c2   1    0.558       180.000           2       
n3-c3-c3-c3   1    0.210         0.000           3       
n3-c3-c3-ca   1    0.100         0.000           3       
n3-c3-n3-hn   1    1.750         0.000           2       
n4-c3-c3-c3   1    0.210         0.000           3       
n4-c3-n4-hn   1    0.100         0.000           3       
n -c3-c3-c3   1    0.100         0.000           3       
nh-c3-c3-c3   1    0.210         0.000           3       
o -c -c3-c3   1    0.270       180.000           2       
oh-c3-c3-c3   1    0.210         0.000           3       
oh-c3-c3-c    1    0.210         0.000           3       
oh-c3-c3-n    1    0.101         0.000           3       
oh-c3-oh-ho   1    1.570         0.000           2       
o -no-c2-c2   1    0.398       180.000           2       
o -no-c2-c3   1    0.660       180.000           2       
o -no-c3-no   1    5.020       180.000           2       
o -no-ca-ca   1    0.700       180.000           2       
o -no-cd-cc   1    1.075       180.000           2       
o -no-n2-c2   1    1.030       180.000           2       
o -no-n3-c3   1    2.170       180.000           2       
o -no-n4-c3   1    1.250       180.000           2       
o -no-na-cc   1    1.090       180.000           2       
o -no-nh-c2   1    0.000       180.000           2       
o -no-no-o    1    0.150       180.000          -4       
o -no-no-o    1    1.450       180.000           2       
o -no-p2-c2   1    0.990       180.000           2       
o -no-p4-c3   1    0.502       180.000           2       
o -py-ne-c2   1    0.900       180.000          -3       
o -py-ne-c2   1    2.460         0.000           1       
o -s4-c3-s4   1    1.340       180.000           1       
o -s6-c3-s6   1    0.092         0.000           3       
os-c -c3-c    1    2.000       180.000          -2       
os-c -c3-c    1    1.850       180.000           1       
os-p3-os-c3   1    2.040         0.000           2       
os-p5-n3-c3   1    5.000       180.000           2       
os-p5-n4-c3   1    0.143         0.000           3       
os-p5-na-cc   1    2.180       180.000           2       
os-p5-nh-c2   1    0.500         0.000           2       
os-p5-no-o    1    2.733         0.000          -2       
os-p5-no-o    1    0.317         0.000           3       
os-p5-p3-c3   1    2.005       180.000           2       
os-p5-ss-c3   1    4.467       180.000           2       
os-py-ca-ca   1    1.800       180.000           2       
os-py-ce-c2   1    1.767       180.000           2       
os-py-ce-c3   1    4.200       180.000           2       
os-py-pe-c2   1    2.567         0.000           1       
os-py-py-c3   1    0.386         0.000           2       
os-py-py-os   1    0.387         0.000           2       
os-py-sx-c3   1    0.348         0.000           3       
os-py-sy-c3   1    2.860         0.000          -2       
os-py-sy-c3   1    0.380         0.000           1       
p3-c3-p3-hp   1    0.215         0.000           3       
s -c -c3-c    1    0.332       180.000           2       
sh-c3-c3-n    1    0.210         0.000           3       
sh-c3-sh-hs   1    0.083         0.000           3       
ss-c3-ss-c3   1    0.497         0.000           3       
c3-c3-ca-ca   1    0.245       180.000           2       
c3-c3-c -o    1    0.030       180.000          -2       
c3-c3-c -o    1    0.550       180.000          -3
c3-c3-c -o    1    0.740         0.000           1
c3-c3-os-c3   1    0.910         0.000          -3       
c3-c3-os-c3   1    1.000         0.000          -2
c3-c3-os-c3   1    0.000         0.000           1
ca-ca-c -o    1    0.5225      180.000           2       
o -c -c3-c    1    1.360         0.000          -1       
o -c -c3-c    1    0.180       180.000           3
os-c3-c -o    1    0.630       180.000          -2      
os-c3-c -o    1    1.000       180.000          -3
os-c3-c -o    1    0.080         0.000           1
c2-ce-cs-c3   1    2.180         0.000           2       
c2-ce-c -c3   1    2.970         0.000           2       
c2-ce-ce-c2   1    0.500       180.000           2       
c2-n -c -c3   1    0.770       180.000           1       
c2-n -cs-c3   1    2.833       180.000           2       
c2-ne-c -c3   1    2.080       180.000           1       
c2-ne-cs-c3   1    4.670       180.000           1       
c2-pe-c -c3   1    1.750       180.000           1       
c2-pe-cs-c3   1    2.960       180.000           1       
c3-cs-cs-c3   1    0.455       180.000           2       
c3-c -c -c3   1    0.512       180.000           2       
c3-c -cs-c3   1    0.800       180.000           2       
c3-c -n -ca   1    0.750       180.000          -2       
c3-c -n -ca   1    0.500         0.000           3       
c3-cs-n -ca   1    3.913       180.000           2       
c3-n7-c3-c3   1    0.020       180.000          -3       
c3-n7-c3-c3   1    0.050         0.000           2       
c3-n3-c3-c3   1    0.580         0.000          -3       
c3-n3-c3-c3   1    0.280       180.000           2       
c3-n -cs-c3   1    2.000       180.000          -2       
c3-n -cs-c3   1    2.310         0.000           1       
c3-nu-ca-ca   1    0.550       180.000           2       
c3-nh-ca-ca   1    0.733       180.000           2       
c3-os-cs-c3   1    0.120         0.000          -1       
c3-os-cs-c3   1    3.470       180.000          -2       
c3-os-cs-c3   1    0.730         0.000           3       
c3-p3-c -c3   1    1.538       180.000           2       
c3-p3-cs-c3   1    2.050       180.000           2       
c3-ss-c -c3   1    2.100       180.000           2       
c3-ss-cs-c3   1    3.585       180.000           2       
c3-sx-c -c3   1    0.950         0.000          -2       
c3-sx-c -c3   1    1.460       180.000           1       
c3-sx-cs-c3   1    0.000       180.000          -2       
c3-sx-cs-c3   1    0.820       180.000           1       
c3-sy-cs-c3   1    0.167         0.000           2       
c3-sy-c -c3   1    0.833         0.000           2       
ca-ca-c -c3   1    0.552       180.000           2       
ca-ca-cs-c3   1    0.630       180.000           2       
c -c3-c3-c3   1    0.100         0.000           3       
c -n -cs-c3   1    0.570         0.000           2       
c -n -c -c3   1    0.000       180.000          -2       
c -n -c -c3   1    1.720       180.000           1       
hc-c3-c -c3   1    0.000         0.000           2       
hc-c3-cs-c3   1    0.665         0.000           2       
hn-n4-c -c3   1    1.025       180.000          -2       
hn-n4-c -c3   1    0.365       180.000           4       
hn-n4-cs-c3   1    0.950       180.000          -2       
hn-n4-cs-c3   1    0.745         0.000           4       
ho-oh-c -c3   1    1.780       180.000           2       
ho-oh-cs-c3   1    2.920       180.000           2       
hs-sh-cs-c3   1    2.690       180.000          -2       
hs-sh-cs-c3   1    1.390       180.000           1       
o -n -c -c3   1    0.370       180.000           2       
o -n -cs-c3   1    0.520         0.000           2       
o -p5-c3-p5   1    2.590       180.000          -2       
o -p5-c3-p5   1    3.170         0.000           1       
os-py-c -c3   1    2.370         0.000           2       
os-py-cs-c3   1    0.500         0.000           2        
Pd-1n-c2-c2   1    4.150       180.000           2.000
Pd-1n-c3-c3   1    0.156         0.000           3.000
Pd-1n-c3-ca   1    0.156         0.000           3.000
Pd-1n-c3-h1   1    0.150         0.000           3.000
Pd-1n-c3-hx   1    0.156         0.000           3.000
Pd-1n-ca-ca   1    0.000       180.000           3.000
Pd-1n-n2-c2   1    3.000       180.000          -2.000
Pd-1n-n2-c2   1    2.800         0.000           1.000
Pd-1o-c -c3   1    2.700       180.000           2.000
Pd-1o-c -o    1    2.700       180.000           2.000
Pd-1o-c2-ca   3    0.000         0.000           3.000
Pd-1o-c2-n2   3    0.000         0.000           3.000
Pd-1o-ca-ca   1    0.900       180.000           2.000
Pd-1o-ca-cp   1    0.900       180.000           2.000
Pd-1p-c3-c3   1    0.022         0.000           3.000
Pd-1p-ca-cp   1    0.900       180.000           2.000
Pd-1p-os-ca   1    0.800         0.000           2.000
Pd-1s-ca-ca   1    0.400       180.000           2.000
Pd-2n-c2-c2   1    4.150       180.000           2.000
Pd-2n-c3-c3   1    0.156         0.000           3.000
Pd-2n-c3-ca   1    0.156         0.000           3.000
Pd-2n-c3-h1   1    0.150         0.000           3.000
Pd-2n-c3-hx   1    0.156         0.000           3.000
